step,secs,tou_price,s0_c1,s0_c2,s0_c3,s0_c4,s0_c5,s0_active_load_kw,pv_0,s1_c1,s1_c2,s1_c3,s1_c4,s1_c5,s1_active_load_kw,pv_1,s2_c1,s2_c2,s2_c3,s2_c4,s2_c5,s2_active_load_kw,pv_2,s3_c1,s3_c2,s3_c3,s3_c4,s3_c5,s3_active_load_kw,pv_3,s4_c1,s4_c2,s4_c3,s4_c4,s4_c5,s4_active_load_kw,pv_4,temperature_c,humidity_pct,cloud_amount,precipitation_mm,snow_cm,wind_speed_ms,wind_direction_deg,pressure_hpa,sea_level_pressure_hpa,solar_radiation_mj_m2,current_PTY
44,2400,111.9,0,0,0,1,1,12.967,0.0,1,1,1,1,1,110.502,0.0,0,1,0,0,0,46.505,0.0,1,0,0,1,0,54.389,0.0,1,1,1,1,0,105.714,0.0,17.325,31.75,6.25,0.0,0.0,2.85,200.0,1003.15,1013.15,0.002,0
44,3000,111.9,0,0,0,1,1,12.975,0.0,1,1,1,0,0,101.286,0.0,0,0,0,0,0,21.522,0.0,1,0,0,1,0,52.792,0.0,1,1,1,1,0,105.182,0.0,17.175,31.917,6.083,0.0,0.0,2.683,200.0,1003.117,1013.117,0.001,0
45,0,111.9,0,0,0,1,1,12.923,0.0,1,1,0,1,0,81.328,0.0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,52.562,0.0,1,1,1,1,0,103.501,0.0,17.025,32.25,6.166,0.0,0.0,2.492,180.0,1003.075,1013.083,0.0,0
45,600,111.9,0,1,0,1,1,43.37,0.0,0,1,0,1,0,52.852,0.0,0,0,0,0,1,4.636,0.0,1,0,0,1,0,52.779,0.0,1,1,1,0,0,99.007,0.0,16.875,32.75,6.5,0.0,0.0,2.275,180.0,1003.025,1013.05,0.0,0
45,1200,111.9,0,1,0,1,1,59.167,0.0,0,1,1,1,0,55.91,0.0,0,0,0,0,1,6.499,0.0,1,0,0,1,0,52.764,0.0,1,0,1,0,0,52.009,0.0,16.725,33.25,6.833,0.0,0.0,2.059,180.0,1002.975,1013.017,0.0,0
45,1800,111.9,0,1,0,1,1,59.11,0.0,0,1,1,1,0,56.579,0.0,0,0,0,0,1,28.993,0.0,1,0,0,1,0,52.769,0.0,0,0,0,0,0,0.0,0.0,16.575,33.75,7.166,0.0,0.0,1.842,180.0,1002.925,1012.983,0.0,0
45,2400,111.9,0,1,0,0,1,67.889,0.0,0,1,1,0,0,52.839,0.0,0,0,0,0,1,28.013,0.0,1,0,0,1,0,52.699,0.0,0,0,0,0,0,0.0,0.0,16.425,34.25,7.5,0.0,0.0,1.625,180.0,1002.875,1012.95,0.0,0
45,3000,111.9,1,1,0,0,1,98.943,0.0,0,1,1,0,0,52.719,0.0,0,0,0,0,0,1.121,0.0,1,0,0,1,0,52.891,0.0,0,0,0,0,0,2.562,0.0,16.275,34.75,7.833,0.0,0.0,1.409,180.0,1002.825,1012.917,0.0,0
46,0,111.9,1,1,0,0,1,99.313,0.0,0,1,1,0,0,52.78,0.0,0,0,0,0,0,0.0,0.0,1,0,0,1,1,56.886,0.0,0,0,0,1,0,6.486,0.0,16.092,35.582,7.834,0.0,0.0,1.333,110.0,1002.733,1012.842,0.0,0
46,600,111.9,1,1,0,0,1,99.177,0.0,1,1,1,0,0,84.211,0.0,0,0,0,0,0,1.673,0.0,1,0,0,0,1,54.932,0.0,0,0,0,1,0,6.488,0.0,15.875,36.749,7.5,0.0,0.0,1.4,110.0,1002.6,1012.725,0.0,0
46,1200,111.9,1,1,0,0,1,102.009,0.0,1,1,1,0,0,98.92,0.0,0,0,0,1,0,6.482,0.0,1,0,0,0,1,52.684,0.0,0,0,0,1,0,26.05,0.0,15.659,37.916,7.167,0.0,0.0,1.467,110.0,1002.467,1012.608,0.0,0
46,1800,111.9,1,1,1,0,0,101.796,0.0,1,1,1,0,0,98.963,0.0,0,0,0,1,0,6.483,0.0,1,0,0,0,1,52.788,0.0,1,0,0,1,0,52.765,0.0,15.442,39.082,6.834,0.0,0.0,1.533,110.0,1002.333,1012.492,0.0,0
46,2400,111.9,1,1,1,0,0,99.143,0.0,1,0,1,0,0,68.541,0.0,0,0,0,1,0,6.497,0.0,1,0,0,0,1,52.655,0.0,1,0,0,1,0,52.487,0.0,15.225,40.249,6.5,0.0,0.0,1.6,110.0,1002.2,1012.375,0.0,0
46,3000,111.9,1,1,1,0,0,98.89,0.0,1,0,1,0,1,61.086,0.0,0,0,0,1,1,28.026,0.0,1,0,0,0,1,52.749,0.0,1,0,0,1,0,52.764,0.0,15.009,41.416,6.167,0.0,0.0,1.667,110.0,1002.067,1012.258,0.0,0
47,0,111.9,1,1,1,0,0,98.913,0.0,1,0,1,1,1,65.659,0.0,0,1,0,0,1,55.966,0.0,1,0,0,0,1,52.882,0.0,1,0,0,1,0,54.565,0.0,14.883,41.75,5.917,0.0,0.0,1.617,20.0,1001.95,1012.142,0.0,0
47,600,111.9,1,1,1,0,0,98.897,0.0,1,0,1,1,1,65.945,0.0,1,1,0,0,1,95.986,0.0,1,0,0,1,1,59.227,0.0,1,0,1,1,0,59.262,0.0,14.85,41.25,5.75,0.0,0.0,1.45,20.0,1001.85,1012.025,0.0,0
47,1200,111.9,1,1,1,0,0,92.793,0.0,1,0,1,1,1,65.509,0.0,1,1,0,0,1,76.532,0.0,1,0,0,1,1,59.329,0.0,1,0,1,1,0,59.273,0.0,14.817,40.75,5.583,0.0,0.0,1.283,20.0,1001.75,1011.908,0.0,0
47,1800,111.9,0,1,1,0,0,51.57,0.0,1,0,1,0,1,60.16,0.0,0,1,0,0,1,52.491,0.0,0,0,0,1,1,27.859,0.0,1,0,1,1,0,59.166,0.0,14.783,40.25,5.417,0.0,0.0,1.117,20.0,1001.65,1011.792,0.0,0
47,2400,111.9,0,1,0,0,0,46.201,0.0,1,0,1,0,0,54.115,0.0,0,1,0,0,1,52.837,0.0,0,0,0,1,1,12.954,0.0,1,0,0,1,0,53.766,0.0,14.75,39.75,5.25,0.0,0.0,0.95,20.0,1001.55,1011.675,0.0,0
47,3000,111.9,1,1,0,0,0,88.575,0.0,1,0,1,0,0,52.625,0.0,0,1,0,0,1,52.763,0.0,0,0,0,1,1,28.549,0.0,1,0,1,0,0,51.763,0.0,14.717,39.25,5.083,0.0,0.0,0.783,20.0,1001.45,1011.558,0.0,0
48,0,84.5,1,1,0,0,0,93.406,0.0,1,0,1,0,0,52.873,0.0,0,1,0,0,1,52.594,0.0,0,1,0,1,1,59.12,0.0,1,0,1,0,0,52.544,0.0,14.667,39.25,5.333,0.0,0.0,0.692,90.0,1001.358,1011.458,0.0,0
48,600,84.5,1,1,0,0,1,96.32,0.0,1,0,1,0,0,52.667,0.0,0,1,0,0,0,48.882,0.0,0,1,0,0,0,48.956,0.0,1,0,1,0,0,52.651,0.0,14.6,39.75,5.999,0.0,0.0,0.675,90.0,1001.275,1011.375,0.0,0
48,1200,84.5,1,1,0,0,1,98.787,0.0,1,0,1,0,0,52.761,0.0,0,0,0,0,0,21.236,0.0,0,1,0,0,0,46.222,0.0,1,0,1,0,0,52.559,0.0,14.533,40.25,6.666,0.0,0.0,0.658,90.0,1001.192,1011.292,0.0,0
48,1800,84.5,1,0,0,0,1,74.266,0.0,1,0,1,0,0,52.784,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.169,0.0,1,0,1,0,0,52.809,0.0,14.467,40.75,7.333,0.0,0.0,0.642,90.0,1001.108,1011.208,0.0,0
48,2400,84.5,1,0,0,0,1,52.638,0.0,1,0,1,0,0,52.716,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.228,0.0,1,0,1,0,0,52.645,0.0,14.4,41.25,7.999,0.0,0.0,0.625,90.0,1001.025,1011.125,0.0,0
48,3000,84.5,1,0,0,0,1,52.638,0.0,1,0,1,0,0,52.679,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.124,0.0,1,0,1,0,0,52.926,0.0,14.333,41.75,8.666,0.0,0.0,0.608,90.0,1000.942,1011.042,0.0,0
49,0,84.5,1,0,0,0,0,48.084,0.0,1,0,1,0,0,52.554,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.19,0.0,1,0,1,1,0,57.916,0.0,14.242,42.166,8.917,0.0,0.0,0.667,360.0,1000.817,1010.925,0.0,5
49,600,84.5,1,0,0,0,0,46.262,0.0,1,0,1,0,0,52.835,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.359,0.0,1,0,1,1,0,59.111,0.0,14.125,42.5,8.75,0.0,0.0,0.8,360.0,1000.65,1010.775,0.0,5
49,1200,84.5,1,0,0,0,0,46.204,0.0,1,0,0,0,0,46.265,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.188,0.0,0,0,1,1,0,29.198,0.0,14.008,42.833,8.583,0.0,0.0,0.933,360.0,1000.483,1010.625,0.0,5
49,1800,84.5,1,0,0,0,0,46.287,0.0,1,0,0,0,0,46.344,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.315,0.0,0,0,0,1,0,6.495,0.0,13.892,43.166,8.417,0.0,0.0,1.067,360.0,1000.317,1010.475,0.0,5
49,2400,84.5,0,0,0,0,0,18.534,0.0,1,0,0,0,0,46.256,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.167,0.0,0,0,0,1,0,6.479,0.0,13.775,43.5,8.25,0.0,0.0,1.2,360.0,1000.15,1010.325,0.0,5
49,3000,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.179,0.0,0,1,0,0,0,25.098,0.0,0,1,0,0,0,46.056,0.0,0,0,0,1,0,6.467,0.0,13.658,43.833,8.083,0.0,0.0,1.333,360.0,999.983,1010.175,0.0,5
50,0,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.187,0.0,0,1,0,0,0,42.148,0.0,0,1,0,0,0,46.196,0.0,0,0,0,1,0,6.467,0.0,13.583,44.166,8.0,0.0,0.0,1.467,50.0,999.842,1010.042,0.0,0
50,600,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.196,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.23,0.0,0,0,0,1,0,6.466,0.0,13.55,44.5,8.0,0.0,0.0,1.6,50.0,999.725,1009.925,0.0,0
50,1200,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.103,0.0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,46.139,0.0,0,0,0,1,0,6.23,0.0,13.517,44.833,8.0,0.0,0.0,1.733,50.0,999.608,1009.808,0.0,0
50,1800,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.33,0.0,0,0,0,0,0,3.014,0.0,0,0,0,0,0,22.517,0.0,0,0,0,0,0,0.0,0.0,13.483,45.166,8.0,0.0,0.0,1.867,50.0,999.492,1009.692,0.0,0
50,2400,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.165,0.0,0,0,0,1,0,6.475,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.45,45.5,8.0,0.0,0.0,2.0,50.0,999.375,1009.575,0.0,0
50,3000,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.236,0.0,0,0,0,1,0,6.484,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.417,45.833,8.0,0.0,0.0,2.133,50.0,999.258,1009.458,0.0,0
51,0,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.361,0.0,0,0,0,1,0,6.467,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.433,46.25,8.0,0.0,0.0,2.125,50.0,999.125,1009.317,0.0,0
51,600,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.363,0.0,0,0,0,1,0,6.467,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.5,46.75,8.0,0.0,0.0,1.975,50.0,998.975,1009.15,0.0,0
51,1200,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.171,0.0,0,0,0,1,0,4.221,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.567,47.25,8.0,0.0,0.0,1.825,50.0,998.825,1008.983,0.0,0
51,1800,84.5,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.403,0.0,0,0,0,0,0,22.361,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.633,47.75,8.0,0.0,0.0,1.675,50.0,998.675,1008.817,0.0,0
51,2400,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,7.428,0.0,1,0,0,0,0,46.329,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.7,48.25,8.0,0.0,0.0,1.525,50.0,998.525,1008.65,0.0,0
51,3000,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.245,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,13.767,48.75,8.0,0.0,0.0,1.375,50.0,998.375,1008.483,0.0,0
52,0,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.27,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,13.263,0.0,13.858,48.75,7.917,0.0,0.0,1.283,70.0,998.225,1008.325,0.0,0
52,600,84.5,0,0,0,0,0,21.372,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,11.374,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.218,0.0,13.975,48.25,7.75,0.0,0.0,1.25,70.0,998.075,1008.175,0.0,0
52,1200,84.5,0,1,0,0,0,46.203,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.214,0.0,14.092,47.75,7.583,0.0,0.0,1.217,70.0,997.925,1008.025,0.0,0
52,1800,84.5,0,1,0,0,0,46.215,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.222,0.0,14.208,47.25,7.417,0.0,0.0,1.183,70.0,997.775,1007.875,0.0,0
52,2400,84.5,0,1,0,0,0,44.718,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,20.02,0.0,14.325,46.75,7.25,0.0,0.0,1.15,70.0,997.625,1007.725,0.0,0
52,3000,84.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1.38,0.0,14.442,46.25,7.083,0.0,0.0,1.117,70.0,997.475,1007.575,0.0,0
53,0,84.5,0,0,0,0,0,3.205,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.147,0.0,14.542,45.834,6.584,0.0,0.0,1.2,90.0,997.259,1007.359,0.0,0
53,600,84.5,0,0,1,0,0,6.474,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.144,0.0,14.625,45.5,5.751,0.0,0.0,1.4,90.0,996.975,1007.075,0.0,0
53,1200,84.5,0,0,1,0,0,6.485,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,4.903,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.308,0.0,14.708,45.167,4.917,0.0,0.0,1.6,90.0,996.692,1006.792,0.0,0
53,1800,84.5,0,0,1,0,0,6.466,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.49,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.184,0.0,14.792,44.834,4.084,0.0,0.0,1.8,90.0,996.409,1006.509,0.0,0
53,2400,84.5,0,0,1,0,0,6.491,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.481,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.114,0.0,14.875,44.5,3.251,0.0,0.0,2.0,90.0,996.125,1006.225,0.0,0
53,3000,84.5,0,1,1,0,0,31.768,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.472,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,46.276,0.0,14.958,44.167,2.417,0.0,0.0,2.2,90.0,995.842,1005.942,0.0,0
54,0,84.5,0,1,1,0,0,52.474,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.462,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,18.349,0.0,15.05,44.333,2.582,0.0,0.0,2.225,110.0,995.683,1005.783,0.004,0
54,600,84.5,0,1,1,0,0,52.622,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.492,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,15.15,44.999,3.749,0.0,0.0,2.075,110.0,995.65,1005.75,0.012,0
54,1200,84.5,0,1,1,0,0,37.464,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.493,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,15.25,45.666,4.916,0.0,0.0,1.925,110.0,995.617,1005.717,0.021,0
54,1800,84.5,0,0,1,0,0,6.483,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.481,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,15.35,46.333,6.082,0.0,0.0,1.775,110.0,995.583,1005.683,0.029,0
54,2400,84.5,0,0,0,0,1,5.543,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.49,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,15.45,46.999,7.249,0.0,0.0,1.625,110.0,995.55,1005.65,0.037,0
54,3000,84.5,0,0,0,0,1,6.463,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.45,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,15.55,47.666,8.416,0.0,0.0,1.475,110.0,995.517,1005.617,0.046,0
55,0,111.9,0,0,0,0,1,6.479,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.47,0.0,1,0,0,0,0,33.286,0.0,0,0,0,0,1,6.241,0.0,15.65,48.166,9.0,0.0,0.0,1.508,110.0,995.417,1005.508,0.057,0
55,600,111.9,0,0,0,0,1,6.498,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.475,0.0,1,0,0,0,0,46.403,0.0,0,0,0,0,1,6.473,0.0,15.75,48.5,9.0,0.0,0.0,1.725,110.0,995.25,1005.325,0.072,0
55,1200,111.9,0,0,0,0,1,6.475,0.0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,6.479,0.0,1,0,1,0,0,51.1,0.0,0,0,0,0,1,9.399,0.0,15.85,48.833,9.0,0.0,0.0,1.941,110.0,995.083,1005.142,0.087,0
55,1800,111.9,0,0,0,0,1,6.472,0.13,0,0,0,0,0,0.413,0.116,0,0,1,0,0,6.481,0.124,1,0,1,0,0,72.318,0.135,0,0,0,1,1,12.945,0.116,15.95,49.166,9.0,0.0,0.0,2.158,110.0,994.917,1004.958,0.102,0
55,2400,111.9,0,0,0,0,1,6.456,0.582,0,0,0,1,0,6.451,0.59,0,0,1,0,0,6.481,0.6,1,1,1,0,0,99.095,0.584,0,0,0,1,1,12.998,0.566,16.05,49.5,9.0,0.0,0.0,2.375,110.0,994.75,1004.775,0.118,0
55,3000,111.9,0,0,0,0,1,6.478,0.649,0,0,0,1,0,6.461,0.619,0,0,1,0,0,6.929,0.656,1,1,1,0,0,99.113,0.661,0,0,0,1,1,12.947,0.659,16.15,49.833,9.0,0.0,0.0,2.591,110.0,994.583,1004.592,0.132,0
56,0,111.9,0,0,0,0,1,6.495,0.751,1,0,0,1,0,42.273,0.823,0,0,1,0,1,12.95,0.776,1,1,1,0,0,100.535,0.824,0,0,0,1,1,12.957,0.781,16.225,50.998,9.0,0.0,0.0,2.841,160.0,994.425,1004.425,0.165,0
56,600,111.9,0,1,0,0,1,51.92,0.992,1,0,0,1,0,52.681,0.993,0,0,1,0,1,12.646,1.033,1,1,1,0,0,100.451,0.964,0,0,0,1,1,12.945,1.021,16.275,52.998,9.0,0.0,0.0,3.125,160.0,994.275,1004.275,0.215,0
56,1200,111.9,1,1,0,0,1,99.066,1.217,1,0,0,1,0,54.074,1.209,0,0,0,1,1,12.954,1.274,1,1,1,1,0,105.549,1.244,0,0,1,1,1,19.272,1.245,16.325,54.998,9.0,0.0,0.0,3.408,160.0,994.125,1004.125,0.265,0
56,1800,111.9,1,1,0,1,1,104.287,1.477,1,0,1,0,0,53.968,1.477,0,0,1,1,1,24.727,1.46,1,1,1,1,0,105.293,1.485,0,0,1,1,1,27.672,1.48,16.375,56.998,9.0,0.0,0.0,3.691,160.0,993.975,1003.975,0.315,0
56,2400,111.9,1,1,0,1,1,105.471,1.739,1,0,1,1,0,59.299,1.691,1,0,1,1,1,65.828,1.708,1,1,1,1,0,105.788,1.688,0,1,1,1,1,65.722,1.745,16.425,58.998,9.0,0.0,0.0,3.975,160.0,993.825,1003.825,0.365,0
56,3000,111.9,1,1,0,1,1,105.698,1.956,1,0,1,1,0,80.197,1.949,1,1,1,1,1,96.909,1.95,1,1,1,1,0,105.057,1.953,0,1,1,1,1,65.665,1.937,16.475,60.998,9.0,0.0,0.0,4.258,160.0,993.675,1003.675,0.415,0
57,0,111.9,1,1,0,1,1,105.708,1.587,1,1,1,1,0,105.13,1.611,1,1,1,1,1,111.892,1.627,1,1,1,1,0,105.246,1.633,0,1,1,1,1,65.644,1.592,16.375,64.579,9.083,0.707,0.0,4.308,180.0,993.583,1003.592,0.446,5
57,600,111.9,1,1,0,0,1,101.263,1.538,1,1,1,1,1,105.784,1.603,1,1,1,1,1,103.082,1.555,1,0,1,1,0,69.725,1.587,0,0,1,1,1,42.593,1.536,16.125,69.746,9.25,2.124,0.0,4.125,180.0,993.55,1003.575,0.457,5
57,1200,111.9,1,1,0,1,1,104.886,1.508,1,1,1,0,1,105.28,1.507,1,1,0,1,1,92.493,1.487,1,0,1,0,0,53.782,1.488,0,0,1,1,1,17.643,1.464,15.875,74.912,9.417,3.54,0.0,3.942,180.0,993.517,1003.558,0.469,5
57,1800,111.9,1,1,0,1,1,101.428,1.423,1,1,1,0,1,101.343,1.469,1,0,0,1,1,59.188,1.408,1,0,1,0,0,52.652,1.4,1,1,1,1,0,68.2,1.44,15.625,80.079,9.583,4.957,0.0,3.758,180.0,993.483,1003.542,0.481,5
57,2400,111.9,0,1,1,1,1,63.154,1.359,0,1,1,1,1,63.557,1.321,1,1,0,1,1,94.694,1.327,1,1,1,0,0,91.135,1.329,1,1,0,1,0,87.052,1.367,15.375,85.246,9.75,6.374,0.0,3.575,180.0,993.45,1003.525,0.492,5
57,3000,111.9,0,1,1,1,1,65.829,1.29,0,1,1,0,1,59.411,1.274,1,1,0,1,1,105.588,1.244,1,1,1,0,0,98.806,1.265,0,1,0,1,0,50.305,1.287,15.125,90.412,9.917,7.79,0.0,3.392,180.0,993.417,1003.508,0.504,5
58,0,111.9,0,1,1,1,1,65.542,0.8,0,1,1,0,1,59.079,0.791,1,1,0,1,1,105.399,0.773,1,1,1,0,0,99.044,0.83,0,1,0,1,0,52.699,0.796,14.925,92.002,10.0,7.818,0.0,3.433,200.0,993.475,1003.575,0.515,1
58,600,111.9,1,1,1,1,1,107.436,0.813,0,1,1,0,1,58.959,0.834,1,1,0,1,1,105.395,0.807,1,1,1,1,0,105.124,0.803,0,1,0,1,0,52.726,0.8,14.775,90.002,10.0,6.451,0.0,3.7,200.0,993.625,1003.725,0.525,1
58,1200,111.9,1,1,1,1,0,107.306,0.798,1,1,1,0,1,78.723,0.826,1,1,0,1,0,99.426,0.83,1,1,1,1,0,105.541,0.807,0,1,1,1,0,58.793,0.805,14.625,88.002,10.0,5.084,0.0,3.966,200.0,993.775,1003.875,0.535,1
58,1800,111.9,1,1,1,1,0,105.523,0.839,1,0,1,0,1,59.341,0.809,1,1,0,1,0,102.135,0.813,1,1,0,1,0,101.936,0.83,0,1,1,1,0,63.911,0.814,14.475,86.002,10.0,3.718,0.0,4.233,200.0,993.925,1004.025,0.545,1
58,2400,111.9,1,1,1,1,0,107.715,0.834,1,0,1,0,1,58.198,0.816,1,0,1,1,1,82.07,0.818,1,1,0,1,1,105.483,0.785,1,1,1,1,0,105.615,0.83,14.325,84.002,10.0,2.351,0.0,4.5,200.0,994.075,1004.175,0.555,1
58,3000,111.9,1,1,1,1,1,111.823,0.883,1,1,1,0,0,86.603,0.882,1,0,1,1,1,65.973,0.895,1,1,0,1,1,105.602,0.852,1,1,1,1,0,95.779,0.863,14.175,82.002,10.0,0.984,0.0,4.766,200.0,994.225,1004.325,0.565,1
59,0,111.9,1,1,1,0,1,104.789,1.032,1,1,1,0,1,105.796,1.027,1,0,1,0,1,61.603,1.027,1,1,0,1,1,105.798,1.063,1,0,1,1,0,59.107,1.035,14.192,79.419,9.667,0.275,0.0,4.925,230.0,994.25,1004.35,0.58,1
59,600,111.9,1,1,0,0,1,102.002,1.369,1,1,1,0,0,100.462,1.416,1,0,1,0,1,62.234,1.437,1,1,1,1,1,112.049,1.406,1,0,1,1,0,59.155,1.389,14.375,76.253,9.001,0.225,0.0,4.975,230.0,994.15,1004.25,0.6,1
59,1200,111.9,1,1,1,1,1,107.893,1.812,1,1,1,0,0,101.057,1.814,1,0,1,1,1,68.895,1.823,1,1,1,1,1,111.962,1.811,1,0,1,1,0,58.994,1.774,14.558,73.086,8.334,0.175,0.0,5.025,230.0,994.05,1004.15,0.62,1
59,1800,111.9,1,1,1,0,0,99.619,2.211,1,1,0,1,0,100.449,2.221,0,1,1,1,1,65.691,2.224,1,1,0,1,1,106.441,2.21,1,0,1,1,0,59.225,2.201,14.742,69.919,7.667,0.125,0.0,5.075,230.0,993.95,1004.05,0.64,1
59,2400,111.9,1,1,1,0,0,99.037,2.648,0,1,0,1,1,64.784,2.689,0,1,1,1,1,65.577,2.688,1,1,0,1,0,101.303,2.696,1,1,1,1,0,82.834,2.662,14.925,66.753,7.001,0.075,0.0,5.125,230.0,993.85,1003.95,0.66,1
59,3000,111.9,1,1,1,0,0,98.804,3.157,0,1,0,1,1,56.051,3.151,0,1,1,0,1,60.695,3.162,1,1,0,1,1,101.994,3.143,1,1,0,1,0,100.144,3.139,15.108,63.586,6.334,0.025,0.0,5.175,230.0,993.75,1003.85,0.68,1
60,0,111.9,1,1,1,0,1,104.823,7.778,0,1,0,0,1,52.715,7.758,0,1,1,0,1,61.987,7.774,1,1,0,1,1,105.257,7.739,1,1,1,1,1,110.43,7.766,15.308,61.002,5.501,0.0,0.0,5.258,200.0,993.725,1003.817,0.728,0
60,600,111.9,1,1,1,1,1,110.689,9.939,0,1,1,0,1,59.232,9.96,0,1,1,1,1,65.572,9.933,1,1,0,1,1,105.399,9.936,1,1,1,1,1,111.741,9.957,15.525,59.002,4.501,0.0,0.0,5.375,200.0,993.775,1003.85,0.805,0
60,1200,111.9,1,1,1,1,0,84.807,12.38,0,1,1,0,1,62.113,12.378,0,1,1,1,1,65.698,12.381,1,1,0,1,1,105.523,12.378,1,1,1,1,1,110.878,12.381,15.741,57.002,3.501,0.0,0.0,5.492,200.0,993.825,1003.883,0.882,0
60,1800,111.9,1,0,1,1,0,59.046,15.084,1,0,1,0,1,59.268,15.138,0,1,1,1,1,65.376,15.097,1,1,0,1,1,105.568,15.101,1,1,1,0,1,105.3,15.116,15.958,55.002,2.501,0.0,0.0,5.608,200.0,993.875,1003.917,0.958,0
